identifier_omeka,identifier_title,note_filename,location_url_ObjectInContext,location_url_ObjectInContext_2,location_url_ObjectInContext_3,title,namePart,title2,title2_type,dateCreated,form,form_authority,form_authority_identifier,form_2,form_2_authority,form_2_authority_identifier,keyDate_start,keyDate_end,dateQualifier,digitalOrigin,physicalLocation_text,physicalLocation,physicalLocation_authority,physicalLocation_authority_identifier,languageOfCataloging,shelfLocator,relatedItem_collection,place,place_authority_identifier,note,language,language_authority,language_authority_identifier,subject_topic,subject_topic_authority,subject_topic_authority_identifier,subject_name,subject_name_authority,subject_name_authority_identifier,subject_name_type,subject_name_2,subject_name_2_authority,subject_name_2_authority_identifier,subject_name_2_type,subject_name_3,subject_name_3_authority,subject_name_3_authority_identifier,subject_name_3_type,subject_name_4,subject_name_4_authority,subject_name_4_authority_identifier,subject_name_4_type,subject_name_5,subject_name_5_authority,subject_name_5_authority_identifier,subject_name_5_type,subject_name_6,subject_name_6_authority,subject_name_6_authority_identifier,subject_name_6_type,subject_name_7,subject_name_7_authority,subject_name_7_authority_identifier,subject_name_7_type,subject_name_8,subject_name_8_authority,subject_name_8_authority_identifier,subject_name_8_type,subject_name_9,subject_name_9_authority,subject_name_9_authority_identifier,subject_name_9_type,subject_geographic,subject_geographic_authority,subject_geographic_authority_identifier,name_primary,name_primary_authority,name_primary_authority_identifier,name_primary_Relator,name_primary_Relator_authority,name_primary_Relator_type,name_primary_Relator_authority_identifier,name_primary_type,name,name_authority,name_authority_identifier,nameRelator,nameRelator_authority,nameRelator_type,nameRelator_authority_identifier,name_type,name_02,name_02_authority,name_02_authority_identifier,name_02_Relator,name_02_Relator_authority,name_02_Relator_type,name_02_Relator_authority_identifier,name_02_type,name_03,name_03_authority,name_03_authority_identifier,name_03_Relator,name_03_Relator_authority,name_03_Relator_type,name_03_Relator_authority_identifier,name_03_type,name_04,name_04_authority,name_04_authority_identifier,name_04_Relator,name_04_Relator_authority,name_04_Relator_type,name_04_Relator_authority_identifier,name_04_typle,name_05,name_05_authority,name_05_authority_identifier,name_05_Relator,name_05_Relator_authority,name_05_Relator_type,name_05_Relator_authority_identifier,name_05_type,name_06,name_06_authority,name_06_authority_identifier,name_06_Relator,name_06_Relator_authority,name_06_Relator_type,name_06_Relator_authority_identifier,name_06_type,name_07,name_07_authority,name_07_authority_identifier,name_07_Relator,name_07_Relator_authority,name_07_Relator_type,name_07_Relator_authority_identifier,name_07_type,name_08,name_08_authority,name_08_authority_identifier,name_08_Relator,name_08_Relator_authority,name_08_Relator_type,name_08_Relator_authority_identifier,name_08_type,name_09,name_09_authority,name_09_authority_identifier,name_09_Relator,name_09_Relator_authority,name_09_Relator_type,name_09_Relator_authority_identifier,name_09_type,name_10,name_10_authority,name_10_authority_identifier,name_10_Relator,name_10_Relator_authority,name_10_Relator_type,name_10_Relator_authority_identifier,name_10_type,name_11,name_11_authority,name_11_authority_identifier,name_11_Relator,name_11_Relator_authority,name_11_Relator_type,name_11_Relator_authority_identifier,name_11_type,name_12,name_12_authority,name_12_authority_identifier,name_12_Relator,name_12_Relator_authority,name_12_Relator_type,name_12_Relator_authority_identifier,name_12_type,name_13,name_13_authority,name_13_authority_identifier,name_13_Relator,name_13_Relator_authority,name_13_Relator_type,name_13_Relator_authority_identifier,name_13_type,abstract,publisher,relatedItem,relatedItem_authority,relatedItem_identifier,relatedItem_type,note_ownership,typeOfResource,relatedItem_Project,projectURL
omeka_367,perkins_mhh_000,original filename: perkins_090074047.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/governor-roosevelt/with-governor-roosevelt,,,New York State Workmen’s Compensation Law and Industrial Board Rules,Cover,,,"November 1, 1930",books,aat,http://vocab.getty.edu/aat/300028051,,,,1930-11-01,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 151,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Workers' compensation--Law and legislation,fast,http://id.worldcat.org/fast/1180367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,New York (State). Department of Labor,naf,http://id.loc.gov/authorities/names/n80120518,ctb,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,code,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bureau of Statistics and Information,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_366,perkins_noy_000,original filename: perkins_090074046.jpg,,,,Annual Report of the Secretary of Labor,Cover,,,"Fiscal year ended June 30, 1937",pamphlets,aat,http://vocab.getty.edu/aat/300220572,,,,1936,1937,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 151,Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Report of the Secretary of Labor,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_365,perkins_bzb_000,original filename: perkins_090074045.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/al-smith/with-governor-smith,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/al-smith/al-smith,,"Addresses of Alfred E. Smith delivered at the meetings of the Society of the Friendly Sons of St. Patrick, 1922-1944",Cover,In Memorium Alfred E. Smith,alternative,1945,books,aat,http://vocab.getty.edu/aat/300028051,,,,1945,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 161,Frances Perkins Papers,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Smith, Alfred Emanuel, 1873-1944",naf,http://id.loc.gov/authorities/names/n50016436,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Smith, Alfred Emanuel, 1873-1944",naf,http://id.loc.gov/authorities/names/n50016436,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,personal,Society of the Friendly Sons of Saint Patrick in the City of New York,naf,http://id.loc.gov/authorities/names/nr88004229,ctb,marcrelator,http://id.loc.gov/vocabulary/relators/ctb,code,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Addresses of Alfred Smith delivered at the meetings of the Society of the Friendly Sons of Saint Patrick, 1922-1944. This volume also contains transcripts of the memorial addresses delivered after Smith's death.",Society of the Friendly Sons of Saint Patrick in the City of New York,,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_364,perkins_zbg_000,original filename: perkins_090074044.jpg,,,,American Labor Legislation Review: Labor Law Administration in New York,Cover,,,June 1917,periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,1917-06,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,Box 159,Frances Perkins Papers,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,American Association for Labor Legislation,naf,http://id.loc.gov/authorities/names/no95017849,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor Law Admin. NY,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_363,perkins_plg_000,original filename: perkins_090074043.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/the-roots-of-social-security,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/social-security,,Social security in America,Cover,,,1937,books,aat,http://vocab.getty.edu/aat/300028051,,,,1937,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 76, SS",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,Social security,fast,http://id.worldcat.org/fast/1123077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,United States. Committee on Economic Security,naf,http://id.loc.gov/authorities/names/n85026669,aut,marcrelator,code,http://id.loc.gov/vocabulary/relators/aut,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social security in America; the factual background of the Social security act as summarized from staff reports to the Committee on Economic Security.,United States Government Printing Office,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_362,perkins_rpo_000,original filename: perkins_090074042.jpg,,,,Ann Vickers,Cover,,,1933,books,aat,http://vocab.getty.edu/aat/300028051,,,,1933,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,B812L588.O3 1933 c.1,Frances Perkins Papers,Garden City (N.Y.),http://id.loc.gov/authorities/names/n50068040,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,"Lewis, Sinclair, 1885-1951",naf,http://id.loc.gov/authorities/names/n79023149,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis, Sinclair; Ann Vickers","Doubleday, Doran & Company, Inc.",,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_352,perkins_law_000,original filename: perkins_090074041.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/triangle-fire/new-york-s-worst-fire,,,New York’s Worst Fire,Unnumbered page,,,"April 1, 1911",periodicals,aat,http://vocab.getty.edu/aat/300026657,,,,1911-04-01,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 137, The Al Smith I Knew, Photos",Frances Perkins Papers,New York (N.Y.),http://id.loc.gov/authorities/names/n79007751,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,Triangle Shirtwaist Company Fire (1911),fast,http://id.worldcat.org/fast/1355168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harper’s Weekly printed many photographs from “New York’s Worst Fire”, the Triangle Shirtwaist Fire; a copy was kept by Frances Perkins",Harper & Brothers,Harper's Weekly Magazine,,,,"Gift of Susanna Perkins Coggeshall, 1970",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_351,perkins_tlq_000,original filename: perkins_090074040.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/al-smith/with-governor-smith,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/al-smith/al-smith,,Al Smith speaking into an NBC microphone,,,,1920-1944,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1920,1944,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 137, The Al Smith I Knew, Photos",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Smith, Alfred Emanuel, 1873-1944",naf,http://id.loc.gov/authorities/names/n50016436,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York (N.Y.),naf,http://id.loc.gov/authorities/names/n79007751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perkins gathered these and other photographs of Al Smith for her unpublished biography. Some of them were used by Matthew and Hannah Josephson in their 1969 biography of Smith.,,,,,,"Gift of Susanna Perkins Coggeshall, 1971",still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_350,perkins_ggq_000,original filename: perkins_090074039.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/governor-roosevelt/governor-roosevelt,,,Al Smith and then New York governor Franklin Delano Roosevelt,,,,1930,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1930,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 137, The Al Smith I Knew, Photos",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Smith, Alfred Emanuel, 1873-1944",naf,http://id.loc.gov/authorities/names/n50016436,personal,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany (N.Y.),naf,http://id.loc.gov/authorities/names/n83156379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_349,perkins_qfe_000,original filename: perkins_090074038.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/governor-roosevelt/with-governor-roosevelt,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/governor-roosevelt/governor-roosevelt,,Governor Franklin Roosevelt with New York State Departmental Heads,,,,between 1929 and 1932,photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1929,1932,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,Albany (N.Y.),http://id.loc.gov/authorities/names/n83156379,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,New York (State). Governor (1929-1932 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022930,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany (N.Y.),naf,http://id.loc.gov/authorities/names/n83156379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Governor Roosevelt and his department heads, Albany, in the Executive Chamber.

Includes creator's name in bottom right corner, but the name is illegible.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_348,perkins_gwk_001,original filename: perkins_090074036.jpg,,,,President Franklin Delano Roosevelt with Frances Perkins and Other on a Train,,,,"August 12, 1938",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1938-08-12,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDR w/ Frances Perkins and others,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_348,perkins_gwk_002,original filename: perkins_090074037.jpg,,,,President Franklin Delano Roosevelt with Frances Perkins and Other on a Train,,,,"August 12, 1938",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1938-08-12,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDR w/ Frances Perkins and others,,,,,,,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_347,perkins_zzx_001,original filename: perkins_090074033.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/president-roosevelt,,"Fala, President Franklin Roosevelt's Dog, Listening to a Radio",Photograph and two captions,,,"July 21, 1944",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1944-07-21,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles (Calif.),naf,http://id.loc.gov/authorities/names/n79021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this photograph of Fala, kept by Perkins, President Roosevelt’s Scotty “bends an attentive ear to a portable radio on a railroad station platform at a Pacific Coast naval base as he listens to his master accepting a fourth term nomination.” Includes two captions.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_347,perkins_zzx_002,original filename: perkins_090074034.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/president-roosevelt,,"Fala, President Franklin Roosevelt's Dog, Listening to a Radio",Photograph and two captions,,,"July 21, 1944",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1944-07-21,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles (Calif.),naf,http://id.loc.gov/authorities/names/n79021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this photograph of Fala, kept by Perkins, President Roosevelt’s Scotty “bends an attentive ear to a portable radio on a railroad station platform at a Pacific Coast naval base as he listens to his master accepting a fourth term nomination.” Includes two captions.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_347,perkins_zzx_003,original filename: perkins_090074035.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/life-in-washington,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/president-roosevelt/president-roosevelt,,"Fala, President Franklin Roosevelt's Dog, Listening to a Radio",Photograph and two captions,,,"July 21, 1944",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1944-07-21,,,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,,,,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",naf,http://id.loc.gov/authorities/names/n79022932,personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles (Calif.),naf,http://id.loc.gov/authorities/names/n79021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this photograph of Fala, kept by Perkins, President Roosevelt’s Scotty “bends an attentive ear to a portable radio on a railroad station platform at a Pacific Coast naval base as he listens to his master accepting a fourth term nomination.” Includes two captions.",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
omeka_346,perkins_wqq_001,original filename: perkins_090074031.jpg,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/the-roots-of-social-security,https://exhibitions.cul.columbia.edu/exhibits/show/perkins/social-security/social-security,,President Franklin Delano Roosevelt signing the Social Security Bill,Photograph and caption,,,"August 15, 1935",photographs,aat,http://vocab.getty.edu/aat/300046300,,,,1935-08-15,,inferred,reformatted digital,"Rare Book & Manuscript Library, Columbia University",NNC-RB,marcorg,http://id.loc.gov/authorities/names/n78009986,eng,"Box 61, FDR",Frances Perkins Papers,Washington (D.C.),http://id.loc.gov/authorities/names/n79018774,"White House (Washington, D.C.)",eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,,,,United States. Social Security Act,naf,http://id.loc.gov/authorities/names/n82164427,corporate,United States. President (1933-1945 : Roosevelt),naf,http://id.loc.gov/authorities/names/n79022931,corporate,"Perkins, Frances, 1880-1965",naf,http://id.loc.gov/authorities/names/n50012858,personal,"Doughton, Robert Lee, 1863-1954",naf,http://id.loc.gov/authorities/names/no2008081416,personal,"Wagner, Robert F. (Robert Ferdinand), 1877-1953",naf,http://id.loc.gov/authorities/names/n91014000,personal,"King, William Henry, 1863-1949",naf,http://id.loc.gov/authorities/names/no98073546,personal,"Lewis, David J. (David John), 1869-1952",naf,http://id.loc.gov/authorities/names/n88222542,personal,"Hill, Sam B. (Sam Billingsley), 1875-1958",naf,http://id.loc.gov/authorities/names/n89645459,personal,"Harrison, Pat, 1881-1941",naf,http://id.loc.gov/authorities/names/no92017202,personal,Washington (D.C.),naf,http://id.loc.gov/authorities/names/n79018774,"Wide World Photos, Inc.",naf,http://id.loc.gov/authorities/names/n2004102678,cre,marcrelator,code,http://id.loc.gov/vocabulary/relators/cre,corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Photograph and caption of President Franklin Delano Roosevelt signing the Social Security Act.
Caption gives date of ""3-14-35"" for signing of the Act, although President Roosevelt signed the Act on 9-15-35",,,,,,Gift of Frances Perkins,still image,Frances Perkins: The Woman Behind the New Deal,http://www.columbia.edu/cgi-bin/cul/resolve?lweb0136
