item - public,item - itemId,item - featured,item - MODS - RepositoryName - text,item - MODS - TypeofDate - text 1,item - MODS - TypeofDate - text 2,item - MODS - KeyDate - text 1,item - MODS - KeyDate - text 2,item - MODS - FormGenre - text 1,item - MODS - FormGenre - text 2,item - MODS - FormGenre - text 3,item - MODS - DigitalOrigin - text,item - MODS - LanguageofCataloging - text,item - MODS - Notes - text 1,item - MODS - Notes - text 2,item - MODS - Notes - text 3,item - MODS - Notes - text 4,item - MODS - ShelfLocation - text,item - MODS - Collection - text,item - MODS - PlaceofOrigin - text 1,item - MODS - PlaceofOrigin - text 2,item - MODS - PlaceofOrigin - text 3,item - MODS - PublicationPlace - text,item - MODS - Subrepository - text,item - MODS - PublicationDate - text,item - MODS - PhysicalDescription - text,item - MODS - PhysicalLocation - text,item - DublinCore - Title - text,item - DublinCore - Creator - text,item - DublinCore - Date - text,item - DublinCore - Description - text,item - DublinCore - Source - text,item - DublinCore - Subject - text 1,item - DublinCore - Subject - text 2,item - DublinCore - Subject - text 3,item - DublinCore - Subject - text 4,item - DublinCore - Subject - text 5,item - DublinCore - Subject - text 6,item - DublinCore - Subject - text 7,item - DublinCore - Subject - text 8,item - DublinCore - Subject - text 9,item - DublinCore - Identifier - text,item - DublinCore - Language - text,item - DublinCore - Publisher - text,item - DublinCore - Coverage - text,item - DublinCore - Relation - text,item - DublinCore - Rights - text,item - DublinCore - Format - text,item - DublinCore - Type - text,item - DublinCore - Contributor - text,item - OriginalFileLoadedIntoOmeka - text,item - AdditionalItemMetadata - Provenance - text,item - AdditionalItemMetadata - SpatialCoverage - text,item - AdditionalItemMetadata - TemporalCoverage - text,item - AdditionalItemMetadata - Citation - text,item - AdditionalItemMetadata - RightsHolder - text,item - OmekaCollection,item - ItemType,item - ItemType - text,item - tagContainer - tag - tagId,item - tagContainer - tag - name
1,4050,0,No repository,exact,,1858,,,,,rd,eng,,,,,,,,,,,,,Prints,,"View in Central Park southward from The Arsenal, 64th Street, June 1858: Fifth Avenue is the roadway on the left.  No 1. Columbia College, Madison Avenue near 49th Street. No 2.  Roman Catholic Orphan Asylum at 54th Street.  No 3. St. Luke's Hospital, 54th Street.  No 4. Crystal Palace, 42nd Street and Sixth Avenue. ",,1858,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [66] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000074.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000074.html</a>",New York (N.Y.)--History--1775-1865,Sports and recreation facilities,Educational facilities,St. Luke's Hospital,"The Arsenal, Central Park",Columbia College,,,,ldpd_dnyc_5655330_000_00000074,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000074.jpg,J. Clarence Davies,Fifth Avenue and 64th Street; Madison Avenue near 49th Street; Fifth Avenue and 54th Street; 42nd Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4042,0,No repository,exact,,1858 1915,,,,,rd,eng,"[bottom] The two houses in the left foregound were occupied by the school of the Rev. C. H. Gardner; in the background are the Cathedral, the site of the twin Vanderbilt houses and St. Thomas Church",,,,,,,,,,,,Photgraphs | Prints,,"Twin Vanderbilt houses: 51st and 52nd Streets.  ""Island homes in a flood of business""  | Fifth Avenue in the neighborhood of the Cathedral shortly after its erection","Walton, Perry",1915  | c. 1858,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [54] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000062.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000062.html</a>",New York (N.Y.)--History--1898-1951,Dwellings,Religious facilities.,St. Patrick's Cathedral,Vanderbilt residences,St. Thomas Church,,,,ldpd_dnyc_5655330_000_00000062,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000062.jpg,S.B. Altmayer [bottom],"Fifth Avenue, 51st and 52nd Streets | Manhattan",,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4049,0,No repository,exact,,186,,,,,rd,eng,,,,,,,,,,,,,Oil paintings,,Pond of the New York Skating Club in 1860: at 59th Street between Fifth and Madison Avenues,,1860,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 65 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000073.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000073.html</a>",New York (N.Y.)--History--1775-1865,Sports and recreation facilities,New York Skating Club,,,,,,,ldpd_dnyc_5655330_000_00000073,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000073.jpg,John D. Crimmins,59th Street between Fifth and Madison Avenues | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4029,0,No repository,questionable,,186,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"Rutgers Female College, about 1860: 41st to 42nd Streets on the east side of Fifth Avenue",,1860 [?],,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 37 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000045.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000045.html</a>",New York (N.Y.)--History--1775-1865,Educational facilities,Rutgers Female College,,,,,,,ldpd_dnyc_5655330_000_00000045,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000045.jpg,New York Historical Society,Fifth Avenue between 41st and 42nd Streets | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4051,0,No repository,exact,,1864,,,,,rd,eng,,,,,,,,,,,,,Prints,,Central Park before and after: The upper view shows Central Park before it was laid out.   The lower is the Martel view of the completed park.  A lithograph by Henry C. Eno in 1864.,"Eno, Henry C.",1864,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [68] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000076.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000076.html</a>",New York (N.Y.)--History--1775-1865,Sports and recreation facilities,Central Park,,,,,,,ldpd_dnyc_5655330_000_00000076,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000076.jpg,J. Clarence Davies,Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4028,0,No repository,exact,,1865,,,,,rd,eng,,,,,,,,,,,,,,,Croton Cottage: Southeast corner of 40th Street and Fifth Avenue,Valentine's Manual,1865,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 36 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000044.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000044.html</a>",New York (N.Y.)--History--1898-1951,Dwellings,Croton Cottage,,,,,,,ldpd_dnyc_5655330_000_00000044,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000044.jpg,J. Clarence Davies,40th Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4046,0,No repository,exact,,1867,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"54th Street looking west from Fifth Avenue, 1867: The dwelling on the left is No 4. West 54th Street, now the home of John D. Rockefeller, Sr. and on the right is St. Luke's Hospital, now the site of the University Club and the Hotel Gotham",,1867,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 59 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000067.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000067.html</a>",New York (N.Y.)--History--1865-1898,Educational facilities,St. Luke's Hospital,,,,,,,ldpd_dnyc_5655330_000_00000067,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000067.jpg,Fifth Avenue Bank,54th Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4048,0,No repository,exact,,1869,,,,,rd,eng,,,,,,,,,,,,,,,"Fashionable turnouts in Central Park, New York","Currier & Ives | Worth, T.,",1869,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 61 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000069.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000069.html</a>",New York (N.Y.)--History--1898-1951,Sports and recreation facilities,Central Park,,,,,,,ldpd_dnyc_5655330_000_00000069,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000069.jpg,Perry Walton,Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4068,0,No repository,exact,,1871,,,,,rd,eng,"Political cartoon in which ""Uncle Sam"" holding ""Law"" in the form of the Constitution, is protecting a female ""Peace"" from the angry figure representing ""Hibernianism""",,,,,,,,,,,,,,"Caliban: This island's mine by sycorax my mother which thou tak'st from me""  Shakespeare ",,1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Back cover [no page number] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000094.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000094.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000094,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000094.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4067,0,No repository,exact,,1871,,,,,rd,eng,Political cartoon. In lower right hand corner: Am. Photo-Lithographic Col N.Y./Osborne's process/,,,,,,,,,,,,,,"Our White Elephant/""Walk up Ladies and Gentlemen, the Animal is now Feeding""",,1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Plate [no page number, after p. 56] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000073.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000073.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000073,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000073.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4066,0,No repository,exact,,1871,,,,,rd,eng,Political cartoon. In lower right hand corner: Am. Photo-Lithographic Col N.Y./Osborne's process/,,,,,,,,,,,,,,"Civil (?) Rights.  Caption: The Boss -- ""Cheer up boys, there's no use crying over spilt milk and then you know as long as we count the votes we're safe""  Handwritten note [under title] reads ""The board of public works?""","Nast, Thomas ",1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Plate [no page number, after p. 48] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000063.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000063.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000063,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000063.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4065,0,No repository,exact,,1871,,,,,rd,eng,,,,,,,,,,,,,,,"The victims of the riot -- Funeral of Paige and Wyatt of the Ninth Regiment, […]y 16th -- View from the Union League, at Twenty-Sixth Street and Madison Avenue, during the passage of the [….] ","Leslie, Frank ",1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Plate [no page number, after p. 40]  | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000053.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000053.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000053,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000053.jpg,,26th Street and Madison Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4064,0,No repository,exact,,1871,,,,,rd,eng,In lower right hand corner: Am. Photo-Lithographic Col N.Y./Osborne's process/,,,,,,,,,,,,,,Scene on Eighth Avenue and Twenty-fourth Street ,"Leslie, Frank",1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Plate [no page number, after p. 24] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000035.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000035.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000035,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000035.jpg,,Eighth Avenue and 24th Street | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4063,0,No repository,exact,,1871,,,,,rd,eng,,,,,,,,,,,,,,,"Riot of July 19th - View of Eighth Avenue, looking from Twenty-First [?] toward the Grand Opera House","Leslie, Frank",1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Plate [no page number, after p. 16] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000025.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000025.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000025,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000025.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4062,0,No repository,exact,,1871,,,,,rd,eng,,,,,,,,,,,,,,,"Cover illustration: ""Civil Rights: A History of the New York Riot of 1871""","Kincman, E. ",1871,,"Civil rights. New York : Baker & Goodwin, printers, 1871. Cover [no page number] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000007.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684814_000/pages/ldpd_5684814_000_00000007.html</a>",New York (N.Y.)--History--1865-1898,New York (N.Y.)--History--Irish Americans,,,,,,,,ldpd_dnyc_5684814_000_00000007,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684814_000_00000007.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4030,0,No repository,exact,,1879,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"View of Fifth Avenue: Looking south from 42nd Street. Croton Reservoir on the right. | View of Fifth Avenue: Looking north from 42nd Street. Temple Emanu-El, 43rd Street and Fifth Avenue, in the foreground; St. Patrick's Cathedral, before its spires were raised, in the background.","Bachman, John",1879,Two images on one page.,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [38] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000046.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000046.html</a>",New York (N.Y.)--History--1898-1951,Religious facilities,Croton Reservoir,Temple Emanu-El,St. Patrick's Cathedral,,,,,ldpd_dnyc_5655330_000_00000046,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000046.jpg,J. Clarence Davies,"Fifth Avenue [area of 42nd Street and 43rd Street, respectively] | Manhattan",,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4057,0,No repository,approximate,,188,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"118th Street and Fifth Avenue about 1880: Fifth Avenue is the street shown on the left, with Mount Morris Park in the distance",,c. 1880,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 76 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000084.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000084.html</a>",New York (N.Y.)--History--1865-1898,Sports and recreation facilities,Mount Morris Park,,,,,,,ldpd_dnyc_5655330_000_00000084,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000084.jpg,J. Clarence Davies,118th Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4036,0,No repository,exact,,188,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"Ye Olde Willow Cottage -- the Willow Tree and Tyson's Market, 1880: Southeast corner of 44th Street and Fifth Avenue,  now the site of the American Real Estate Company's building",,1880,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 46 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000054.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000054.html</a>",New York (N.Y.)--History--1865-1898,Dwellings,Ye Olde Willow Cottage,Tyson's Market,,,,,,ldpd_dnyc_5655330_000_00000054,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000054.jpg,J. Clarence Davies,44th Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4017,0,No repository,exact,,188,,,,,rd,eng,,,,,,,,,,,,,Lithographs,,"Fifth Avenue at 23rd Street about 1880: Showing the Fifth Avenue Hotel on the left, the old horse-car lines and the Fifth Avenue stages",,1880,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [25] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000033.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000033.html</a>",New York (N.Y.)--History--1865-1898,Hotels,Fifth Avenue Hotel,,,,,,,ldpd_dnyc_5655330_000_00000033,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000033.jpg,"Percy R. Pyne, 2nd",Fifth Avenue at 23rd Street | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4021,0,No repository,exact,,1885,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"Fifth Avenue and 33rd Street: Showing Grant's funeral procession, August 8, 1885.  On the right-hand side are the residences of John Jacob and Willam B. Astor, now the site of the Waldorf-Astoria Hotel",,1885,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. 29 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000037.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000037.html</a>",New York (N.Y.)--History--1865-1898,"Grant, Ulysses S.",Dwellings,"Astor, John Jacob's residence","Astor, William B.'s residence",,,,,ldpd_dnyc_5655330_000_00000037,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000037.jpg,J. Clarence Davies,Fifth Avenue and 33rd Street | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4038,0,No repository,exact,,1889 1915,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"John B. Cornell and Manton Marble Residences, 1889: Cornell house on the corner and Marble residence adjoining before they became the home of The Fifth Avenue Bank.   | The Fifth Avenue Bank of New York, 1915: 44th Street and Fifth Avenue.  Showing the Cornell and Marble residences as now occupied by the Bank.",,1889  | 1915,,"Fifth Avenue Bank of New York.  Fifth Avenue; glances at the vicissitudes and romance of a world-renowned thoroughfare New York : Printed for the Fifth Avenue Bank of New York, 1915.  p. [49] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000057.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655330_000/pages/ldpd_5655330_000_00000057.html</a>",New York (N.Y.)--History--1865-1898,"Cornell, John B.","Marble, Manton",Dwellings,Banks,"Cornell, John B.'s residence","Marble, Manton's residence",Fifth Avenue Bank,,ldpd_dnyc_5655330_000_00000057,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655330_000_00000057.jpg,The Fifth Avenue Bank,Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,3979,0,No repository,exact,,1891,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,"American Association Champions Boston 1891: Capt Duffy; Swicken, Brouthers, Bedford, O'Brien; Farrell, Haddock, Buffinton, Joyce, Murphy, Richardson  [players names are inscribed under individual photos]","Conly, C,F.",1891,,"The New York clipper annual. New York : Frank Queen, 1892.  Plate [no page number; after p. 56] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655288_004/pages/ldpd_5655288_004_00000069.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655288_004/pages/ldpd_5655288_004_00000069.html</a>",Baseball History 19th century.,Baseball--Massachusetts--Boston--History.,,,,,,,,ldpd_dnyc_5655288_004_00000069,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655288_004_00000069.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,3978,0,No repository,exact,,1891,,,,,rd,eng,,,,,,,,,,,,,Photgraphs,,National League Champions 1891 Boston ,"Smith, G. Waldon",1891,,"The New York clipper annual. New York : Frank Queen, 1892.  Plate [no page number; after p. 48] | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655288_004/pages/ldpd_5655288_004_00000059.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5655288_004/pages/ldpd_5655288_004_00000059.html</a>",Baseball History 19th century.,Baseball--Massachusetts--Boston--History.,,,,,,,,ldpd_dnyc_5655288_004_00000059,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5655288_004_00000059.jpg,,,,,,Historical New York City: Images in Books Gallery,Still Image,,,
1,4136,0,No repository,exact,,1892,,,,,rd,eng,,,,,,,,,,,,,,,Temple Beth-El (from Central Park),Century Company,1892,,"Souvenir book of the fair in aid of the Educational Alliance and Hebrew Technical Institute. New York : De Leeuw & Oppenheimer, 1895.  p. 77 | Electronic reproduction. New York, N.Y. : Columbia University Libraries, 2006 <a href=""http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684829_000/pages/ldpd_5684829_000_00000083.html"">http://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_5684829_000/pages/ldpd_5684829_000_00000083.html</a>",New York (N.Y.)--History--1865-1898,Religious facilities,"Temple Beth-El (New York, N.Y.)",,,,,,,ldpd_dnyc_5684829_000_00000083,eng,,,,,,,,http://www.columbia.edu/cu/libraries/inside/working/DNYCGallery/slides/ldpd_5684829_000_00000083.jpg,,76th Street and Fifth Avenue | Manhattan,,,,Historical New York City: Images in Books Gallery,Still Image,,,
